step,time_s,red_score,looming,visible,attack,mode,danger_score,forward_velocity,dragonfly_state
35120,3.512000000002987,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35121,3.512100000002987,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35122,3.5122000000029874,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35123,3.5123000000029876,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35124,3.512400000002988,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35125,3.512500000002988,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35126,3.512600000002988,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35127,3.5127000000029884,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35128,3.5128000000029886,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35129,3.512900000002989,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35130,3.513000000002989,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35131,3.5131000000029893,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35132,3.5132000000029895,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35133,3.5133000000029897,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35134,3.51340000000299,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35135,3.51350000000299,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35136,3.5136000000029903,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35137,3.5137000000029905,0.0011458333333333333,0.0,True,True,panic_escape,0.55,18.0,open_loop
35138,3.5138000000029908,0.0011480034722222221,2.1701388888887944e-06,True,True,panic_escape,0.55,18.0,open_loop
35139,3.513900000002991,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35140,3.514000000002991,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35141,3.5141000000029914,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35142,3.5142000000029916,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35143,3.514300000002992,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35144,3.514400000002992,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35145,3.5145000000029922,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35146,3.5146000000029924,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35147,3.5147000000029927,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35148,3.514800000002993,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35149,3.514900000002993,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35150,3.5150000000029933,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35151,3.5151000000029935,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35152,3.5152000000029937,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35153,3.515300000002994,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35154,3.515400000002994,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35155,3.5155000000029943,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35156,3.5156000000029946,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35157,3.5157000000029948,0.0011480034722222221,0.0,True,True,panic_escape,0.55,18.0,open_loop
35158,3.515800000002995,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35159,3.515900000002995,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35160,3.5160000000029954,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35161,3.5161000000029956,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35162,3.516200000002996,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35163,3.516300000002996,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35164,3.5164000000029962,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35165,3.5165000000029965,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35166,3.5166000000029967,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35167,3.516700000002997,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35168,3.516800000002997,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35169,3.5169000000029973,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35170,3.5170000000029975,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35171,3.5171000000029977,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35172,3.517200000002998,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35173,3.517300000002998,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35174,3.5174000000029984,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35175,3.5175000000029986,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35176,3.5176000000029988,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35177,3.517700000002999,0.0011328125,0.0,True,True,panic_escape,0.55,18.0,open_loop
35178,3.517800000002999,0.0011588541666666668,2.6041666666666834e-05,True,True,panic_escape,0.55,18.0,open_loop
35179,3.5179000000029994,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35180,3.5180000000029996,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35181,3.518100000003,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35182,3.518200000003,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35183,3.5183000000030002,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35184,3.5184000000030005,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35185,3.5185000000030007,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35186,3.518600000003001,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35187,3.518700000003001,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35188,3.5188000000030013,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35189,3.5189000000030015,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35190,3.5190000000030017,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35191,3.519100000003002,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35192,3.519200000003002,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35193,3.5193000000030024,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35194,3.5194000000030026,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35195,3.519500000003003,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35196,3.519600000003003,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35197,3.519700000003003,0.0011588541666666668,0.0,True,True,panic_escape,0.55,18.0,open_loop
35198,3.5198000000030034,0.001193576388888889,3.472222222222223e-05,True,True,panic_escape,0.55,18.0,open_loop
35199,3.5199000000030036,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35200,3.520000000003004,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35201,3.520100000003004,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35202,3.5202000000030043,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35203,3.5203000000030045,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35204,3.5204000000030047,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35205,3.520500000003005,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35206,3.520600000003005,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35207,3.5207000000030053,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35208,3.5208000000030055,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35209,3.5209000000030057,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35210,3.521000000003006,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35211,3.521100000003006,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35212,3.5212000000030064,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35213,3.5213000000030066,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35214,3.521400000003007,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35215,3.521500000003007,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35216,3.521600000003007,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35217,3.5217000000030074,0.001193576388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35218,3.5218000000030076,0.00123046875,3.6892361111111023e-05,True,True,panic_escape,0.55,18.0,open_loop
35219,3.521900000003008,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35220,3.522000000003008,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35221,3.5221000000030083,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35222,3.5222000000030085,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35223,3.5223000000030087,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35224,3.522400000003009,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35225,3.522500000003009,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35226,3.5226000000030093,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35227,3.5227000000030095,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35228,3.5228000000030097,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35229,3.52290000000301,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35230,3.52300000000301,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35231,3.5231000000030104,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35232,3.5232000000030106,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35233,3.523300000003011,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35234,3.523400000003011,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35235,3.5235000000030112,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35236,3.5236000000030114,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35237,3.5237000000030116,0.00123046875,0.0,True,True,panic_escape,0.55,18.0,open_loop
35238,3.523800000003012,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35239,3.523900000003012,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35240,3.5240000000030123,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35241,3.5241000000030125,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35242,3.5242000000030127,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35243,3.524300000003013,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35244,3.524400000003013,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35245,3.5245000000030133,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35246,3.5246000000030135,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35247,3.5247000000030138,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35248,3.524800000003014,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35249,3.524900000003014,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35250,3.5250000000030144,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35251,3.5251000000030146,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35252,3.525200000003015,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35253,3.525300000003015,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35254,3.5254000000030152,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35255,3.5255000000030154,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35256,3.5256000000030157,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35257,3.525700000003016,0.0011892361111111112,0.0,True,True,panic_escape,0.55,18.0,open_loop
35258,3.525800000003016,0.0012413194444444444,5.2083333333333235e-05,True,True,panic_escape,0.55,18.0,open_loop
35259,3.5259000000030163,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35260,3.5260000000030165,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35261,3.5261000000030167,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35262,3.526200000003017,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35263,3.526300000003017,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35264,3.5264000000030173,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35265,3.5265000000030176,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35266,3.5266000000030178,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35267,3.526700000003018,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35268,3.526800000003018,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35269,3.5269000000030184,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35270,3.5270000000030186,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35271,3.527100000003019,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35272,3.527200000003019,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35273,3.5273000000030192,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35274,3.5274000000030195,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35275,3.5275000000030197,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35276,3.52760000000302,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35277,3.52770000000302,0.0012413194444444444,0.0,True,True,panic_escape,0.55,18.0,open_loop
35278,3.5278000000030203,0.0012717013888888888,3.0381944444444423e-05,True,True,panic_escape,0.55,18.0,open_loop
35279,3.5279000000030205,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35280,3.5280000000030207,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35281,3.528100000003021,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35282,3.528200000003021,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35283,3.5283000000030214,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35284,3.5284000000030216,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35285,3.5285000000030218,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35286,3.528600000003022,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35287,3.528700000003022,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35288,3.5288000000030224,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35289,3.5289000000030226,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35290,3.529000000003023,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35291,3.529100000003023,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35292,3.5292000000030233,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35293,3.5293000000030235,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35294,3.5294000000030237,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35295,3.529500000003024,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35296,3.529600000003024,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35297,3.5297000000030243,0.0012717013888888888,0.0,True,True,panic_escape,0.55,18.0,open_loop
35298,3.5298000000030245,0.0013172743055555555,4.5572916666666635e-05,True,True,panic_escape,0.55,18.0,open_loop
35299,3.5299000000030247,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35300,3.530000000003025,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35301,3.530100000003025,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35302,3.5302000000030254,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35303,3.5303000000030256,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35304,3.530400000003026,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35305,3.530500000003026,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35306,3.530600000003026,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35307,3.5307000000030264,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35308,3.5308000000030266,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35309,3.530900000003027,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35310,3.531000000003027,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35311,3.5311000000030273,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35312,3.5312000000030275,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35313,3.5313000000030277,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35314,3.531400000003028,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35315,3.531500000003028,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35316,3.5316000000030283,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35317,3.5317000000030285,0.0013172743055555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35318,3.5318000000030287,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35319,3.531900000003029,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35320,3.532000000003029,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35321,3.5321000000030294,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35322,3.5322000000030296,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35323,3.53230000000303,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35324,3.53240000000303,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35325,3.53250000000303,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35326,3.5326000000030304,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35327,3.5327000000030306,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35328,3.532800000003031,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35329,3.532900000003031,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35330,3.5330000000030313,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35331,3.5331000000030315,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35332,3.5332000000030317,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35333,3.533300000003032,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35334,3.533400000003032,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35335,3.5335000000030323,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35336,3.5336000000030325,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35337,3.5337000000030327,0.0012912326388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35338,3.533800000003033,0.00130859375,1.7361111111111223e-05,True,True,panic_escape,0.55,18.0,open_loop
35339,3.533900000003033,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35340,3.5340000000030334,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35341,3.5341000000030336,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35342,3.534200000003034,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35343,3.534300000003034,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35344,3.5344000000030342,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35345,3.5345000000030344,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35346,3.5346000000030346,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35347,3.534700000003035,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35348,3.534800000003035,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35349,3.5349000000030353,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35350,3.5350000000030355,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35351,3.5351000000030357,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35352,3.535200000003036,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35353,3.535300000003036,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35354,3.5354000000030363,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35355,3.5355000000030365,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35356,3.5356000000030368,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35357,3.535700000003037,0.00130859375,0.0,True,True,panic_escape,0.55,18.0,open_loop
35358,3.535800000003037,0.0013368055555555555,2.8211805555555412e-05,True,True,panic_escape,0.55,18.0,open_loop
35359,3.5359000000030374,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35360,3.5360000000030376,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35361,3.536100000003038,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35362,3.536200000003038,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35363,3.5363000000030382,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35364,3.5364000000030384,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35365,3.5365000000030387,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35366,3.536600000003039,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35367,3.536700000003039,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35368,3.5368000000030393,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35369,3.5369000000030395,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35370,3.5370000000030397,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35371,3.53710000000304,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35372,3.53720000000304,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35373,3.5373000000030403,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35374,3.5374000000030406,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35375,3.5375000000030408,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35376,3.537600000003041,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35377,3.537700000003041,0.0013368055555555555,0.0,True,True,panic_escape,0.55,18.0,open_loop
35378,3.5378000000030414,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35379,3.5379000000030416,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35380,3.538000000003042,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35381,3.538100000003042,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35382,3.5382000000030422,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35383,3.5383000000030425,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35384,3.5384000000030427,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35385,3.538500000003043,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35386,3.538600000003043,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35387,3.5387000000030433,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35388,3.5388000000030435,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35389,3.5389000000030437,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35390,3.539000000003044,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35391,3.539100000003044,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35392,3.5392000000030444,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35393,3.5393000000030446,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35394,3.5394000000030448,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35395,3.539500000003045,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35396,3.539600000003045,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35397,3.5397000000030454,0.0013302951388888889,0.0,True,True,panic_escape,0.55,18.0,open_loop
35398,3.5398000000030456,0.00134765625,1.7361111111111006e-05,True,True,panic_escape,0.55,18.0,open_loop
35399,3.539900000003046,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35400,3.540000000003046,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35401,3.5401000000030463,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35402,3.5402000000030465,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35403,3.5403000000030467,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35404,3.540400000003047,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35405,3.540500000003047,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35406,3.5406000000030473,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35407,3.5407000000030475,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35408,3.5408000000030477,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
35409,3.540900000003048,0.00134765625,0.0,True,True,panic_escape,0.55,18.0,open_loop
